"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @TheWatchers_: Heavy ashfall in Kozyrevsk after strong paroxysmal event at Klyuchevskoy volcano, Russia https://t.co/jv8dUIAaNJ #volcano…",FALSE,0,NA,2021-01-22 15:44:59,FALSE,NA,"1352643428970946560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MomBug",14,TRUE,FALSE,NA,NA
"RT @NCT_OFFICIAL_JP: [Un Cut] Take #19|‘Volcano’ Recording Behind the Scene

https://t.co/ICZWPVsnpg

#UnCut #Volcano
#NCT #NCTU
#<U+CC44><U+B110>NCT #Ch…",FALSE,0,NA,2021-01-22 15:44:57,FALSE,NA,"1352643421425463299",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RU_a_you",6596,TRUE,FALSE,NA,NA
"Moderate eruption underway at #Mexico's #Popocatepetl #volcano right now.",FALSE,0,NA,2021-01-22 15:44:05,FALSE,NA,"1352643205301493765",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ackerjg",0,FALSE,FALSE,NA,NA
"RT @Strange_Sounds: Another earthquake swarm hits Mount Hood stratovolcano in Oregon #earthquake #mthood #oregon #science #volcano

https:/…",FALSE,0,NA,2021-01-22 15:38:44,FALSE,NA,"1352641860154646530",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","irishbee3",11,TRUE,FALSE,NA,NA
"RT @eo_services: Retweet @ CopernicusLand: RT @tonyveco: <U+0001F30B>Ash &amp; gas emissions well visibile at #Popocatepetl #volcano,partially covered by…",FALSE,0,NA,2021-01-22 15:34:09,FALSE,NA,"1352640706226089984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UniversoNews1",1,TRUE,FALSE,NA,NA
"RT @StvincentGren: Assembly points for Red Zone &amp; Orange Zone Communities #LaSoufriere #Volcano #StVincentAndTheGrenadines https://t.co/WKf…",FALSE,0,NA,2021-01-22 15:22:44,FALSE,NA,"1352637832037363712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ise_Tonic",27,TRUE,FALSE,NA,NA
"#Archaea and #Bacteria everywhere! <U+0001F970>#Methane #Sulfur #Carbon #Volcano #Extremophiles 

""Metagenomic and Metabolic A… https://t.co/CCWA1TcUS8",FALSE,3,NA,2021-01-22 15:16:13,TRUE,NA,"1352636193205325827",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GeoSantiagoM",1,FALSE,FALSE,NA,NA
"RT @TheWatchers_: Earthquake swarm in the vicinity of El Chichon volcano, Mexico https://t.co/HpwVtqxMaX #volcano #earthquakes #EQswarm #El…",FALSE,0,NA,2021-01-22 15:12:48,FALSE,NA,"1352635331179409409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mixmasteranthem",13,TRUE,FALSE,NA,NA
"Got myself a #volcano vaporiser, what can I say...... these things are amazing!! <U+0001F44C><U+0001F4AD><U+0001F611><U+0001F49A>
#storzandbickel #420… https://t.co/uRwBp1uesx",FALSE,0,NA,2021-01-22 15:01:56,TRUE,NA,"1352632596400918529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","my_dreamz999",0,FALSE,FALSE,NA,NA
"RT @StvincentGren: Assembly points for Red Zone &amp; Orange Zone Communities #LaSoufriere #Volcano #StVincentAndTheGrenadines https://t.co/WKf…",FALSE,0,NA,2021-01-22 14:55:51,FALSE,NA,"1352631064699822080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pantro_16",27,TRUE,FALSE,NA,NA
"RT @TheWatchers_: Heavy ashfall in Kozyrevsk after strong paroxysmal event at Klyuchevskoy volcano, Russia https://t.co/jv8dUIAaNJ #volcano…",FALSE,0,NA,2021-01-22 14:50:17,FALSE,NA,"1352629663655473154",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","enzoilragu",14,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Reventador #volcano (Ecuador): eruption continues with lava flow - The effusive-explosive the volcano continues.
The…",FALSE,0,NA,2021-01-22 14:32:38,FALSE,NA,"1352625224639000577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EstadoCrtico3",19,TRUE,FALSE,NA,NA
"RT @chintyagumilang: https://t.co/0kvGY7DB9x
Mount Bromo, Coban Sewu Waterfall Tour Package 3 Days is one of Mount Bromo tour package optio…",FALSE,0,NA,2021-01-22 14:31:32,FALSE,NA,"1352624945516441600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hmmmmmnmmmmmmmm",1,TRUE,FALSE,NA,NA
"RT @HerbDry: Best desktop weed vaporizers #UK | [January 2021] https://t.co/4wH19ogM0z #volcano https://t.co/UFfEp9Kq97",FALSE,0,NA,2021-01-22 14:21:40,FALSE,NA,"1352622463297982466",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GG_no",1,TRUE,FALSE,NA,NA
"Best desktop weed vaporizers #UK | [January 2021] https://t.co/4wH19ogM0z #volcano https://t.co/UFfEp9Kq97",FALSE,0,NA,2021-01-22 14:21:10,FALSE,NA,"1352622337372409863",NA,"<a href=""https://myweedvaporizers.co.uk"" rel=""nofollow"">ilvapouk</a>","HerbDry",1,FALSE,FALSE,NA,NA
"RT @StvincentGren: Assembly points for Red Zone &amp; Orange Zone Communities #LaSoufriere #Volcano #StVincentAndTheGrenadines https://t.co/WKf…",FALSE,0,NA,2021-01-22 14:18:39,FALSE,NA,"1352621704296726529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xxniamp",27,TRUE,FALSE,NA,NA
"RT @TheWatchers_: Earthquake swarm in the vicinity of El Chichon volcano, Mexico https://t.co/HpwVtqxMaX #volcano #earthquakes #EQswarm #El…",FALSE,0,NA,2021-01-22 14:06:40,FALSE,NA,"1352618689825271812",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hent20512634",13,TRUE,FALSE,NA,NA
"RT @TheWatchers_: Heavy ashfall in Kozyrevsk after strong paroxysmal event at Klyuchevskoy volcano, Russia https://t.co/jv8dUIAaNJ #volcano…",FALSE,0,NA,2021-01-22 14:06:35,FALSE,NA,"1352618666957955075",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hent20512634",14,TRUE,FALSE,NA,NA
"RT @TheWatchers_: Heavy ashfall in Kozyrevsk after strong paroxysmal event at Klyuchevskoy volcano, Russia https://t.co/jv8dUIAaNJ #volcano…",FALSE,0,NA,2021-01-22 14:05:47,FALSE,NA,"1352618467778654208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DeningCarlo",14,TRUE,FALSE,NA,NA
"RT @TheWatchers_: Heavy ashfall in Kozyrevsk after strong paroxysmal event at Klyuchevskoy volcano, Russia https://t.co/jv8dUIAaNJ #volcano…",FALSE,0,NA,2021-01-22 14:03:56,FALSE,NA,"1352618002756349952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dulcedemon",14,TRUE,FALSE,NA,NA
"Getting kids interested in “school-work” can sometimes be challenging.  Making a #volcano and watching it explode i… https://t.co/2m8C5A9A88",FALSE,1,NA,2021-01-22 14:02:33,TRUE,NA,"1352617650917158916",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","FizzBug1",0,FALSE,FALSE,NA,NA
"RT @TheWatchers_: Heavy ashfall in Kozyrevsk after strong paroxysmal event at Klyuchevskoy volcano, Russia https://t.co/jv8dUIAaNJ #volcano…",FALSE,0,NA,2021-01-22 14:00:05,FALSE,NA,"1352617032345407488",NA,"<a href=""http://www.volcanowatching.com"" rel=""nofollow"">Volcano Watching 1</a>","VolcanoWatching",14,TRUE,FALSE,NA,NA
"Heavy ashfall in Kozyrevsk after strong paroxysmal event at Klyuchevskoy volcano, Russia https://t.co/jv8dUIAaNJ… https://t.co/1iaQtGioDL",FALSE,17,NA,2021-01-22 14:00:03,TRUE,NA,"1352617022815752192",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TheWatchers_",14,FALSE,FALSE,NA,NA
"RT @plinianMB: The #volcano content I needed this morning #geology",FALSE,0,NA,2021-01-22 13:54:49,FALSE,NA,"1352615704902717441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","goGEOup",1,TRUE,FALSE,NA,NA
"RT @StvincentGren: Assembly points for Red Zone &amp; Orange Zone Communities #LaSoufriere #Volcano #StVincentAndTheGrenadines https://t.co/WKf…",FALSE,0,NA,2021-01-22 13:50:57,FALSE,NA,"1352614731627028481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kez910",27,TRUE,FALSE,NA,NA
"RT @i_ameztoy: Random Series | Natural diamonds

Aren't the colors of its internal lagoon mesmerizing? A #CoralReef, an extinct #volcano, c…",FALSE,0,NA,2021-01-22 13:48:36,FALSE,NA,"1352614143174594563",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ChrisCollao",62,TRUE,FALSE,NA,NA
"RT @StvincentGren: Assembly points for Red Zone &amp; Orange Zone Communities #LaSoufriere #Volcano #StVincentAndTheGrenadines https://t.co/WKf…",FALSE,0,NA,2021-01-22 13:47:41,FALSE,NA,"1352613911611240448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeeeeiaaD",27,TRUE,FALSE,NA,NA
"RT @StvincentGren: Assembly points for Red Zone &amp; Orange Zone Communities #LaSoufriere #Volcano #StVincentAndTheGrenadines https://t.co/WKf…",FALSE,0,NA,2021-01-22 13:33:11,FALSE,NA,"1352610261761404929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imogene2731",27,TRUE,FALSE,NA,NA
"RT @NCTsmtown: [Un Cut] Take #19|‘Volcano’ Recording Behind the Scene

https://t.co/UEcTystTs3

#UnCut #Volcano
#NCT #NCTU
#<U+CC44><U+B110>NCT #Ch_NCT",FALSE,0,NA,2021-01-22 13:33:10,FALSE,NA,"1352610257743171586",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jaemingsoon",25463,TRUE,FALSE,NA,NA
"The #volcano content I needed this morning #geology https://t.co/zAUBZSGt6w",FALSE,12,NA,2021-01-22 13:32:59,FALSE,NA,"1352610212113477636",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plinianMB",1,FALSE,FALSE,NA,NA
"RT @NCTsmtown: [Un Cut] Take #19|‘Volcano’ Recording Behind the Scene

https://t.co/UEcTystTs3

#UnCut #Volcano
#NCT #NCTU
#<U+CC44><U+B110>NCT #Ch_NCT",FALSE,0,NA,2021-01-22 13:32:47,FALSE,NA,"1352610159822966786",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Nathinterested",25463,TRUE,FALSE,NA,NA
"RT @i_ameztoy: Random Series | Natural diamonds

Aren't the colors of its internal lagoon mesmerizing? A #CoralReef, an extinct #volcano, c…",FALSE,0,NA,2021-01-22 13:31:19,FALSE,NA,"1352609790984388610",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JacopoKNatale",62,TRUE,FALSE,NA,NA
"RT @TheWatchers_: Earthquake swarm in the vicinity of El Chichon volcano, Mexico https://t.co/HpwVtqxMaX #volcano #earthquakes #EQswarm #El…",FALSE,0,NA,2021-01-22 13:31:07,FALSE,NA,"1352609741558718466",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bennie117",13,TRUE,FALSE,NA,NA
"RT @StvincentGren: Assembly points for Red Zone &amp; Orange Zone Communities #LaSoufriere #Volcano #StVincentAndTheGrenadines https://t.co/WKf…",FALSE,0,NA,2021-01-22 13:20:03,FALSE,NA,"1352606955685228559",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NotAFave_",27,TRUE,FALSE,NA,NA
"RT @StvincentGren: Assembly points for Red Zone &amp; Orange Zone Communities #LaSoufriere #Volcano #StVincentAndTheGrenadines https://t.co/WKf…",FALSE,0,NA,2021-01-22 13:19:29,FALSE,NA,"1352606813531873282",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lel3poo",27,TRUE,FALSE,NA,NA
"RT @NCTsmtown: [Un Cut] Take #19|‘Volcano’ Recording Behind the Scene

https://t.co/UEcTystTs3

#UnCut #Volcano
#NCT #NCTU
#<U+CC44><U+B110>NCT #Ch_NCT",FALSE,0,NA,2021-01-22 13:19:21,FALSE,NA,"1352606780866453507",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KDYPH_",25463,TRUE,FALSE,NA,NA
"RT @TheWatchers_: Earthquake swarm in the vicinity of El Chichon volcano, Mexico https://t.co/HpwVtqxMaX #volcano #earthquakes #EQswarm #El…",FALSE,0,NA,2021-01-22 13:16:08,FALSE,NA,"1352605970459975683",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Erin4292",13,TRUE,FALSE,NA,NA
"RT @tonyveco: <U+0001F30B>Ash &amp; gas emissions well visibile at #Popocatepetl #volcano,partially covered by snow, as reported by @gobiernomx and seen i…",FALSE,0,NA,2021-01-22 13:12:37,FALSE,NA,"1352605084732030977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bromotengger",28,TRUE,FALSE,NA,NA
"RT @tonyveco: <U+0001F30B>Ash &amp; gas emissions well visibile at #Popocatepetl #volcano,partially covered by snow, as reported by @gobiernomx and seen i…",FALSE,0,NA,2021-01-22 13:10:41,FALSE,NA,"1352604598708572162",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PendakiJakarta",28,TRUE,FALSE,NA,NA
"RT @StvincentGren: Assembly points for Red Zone &amp; Orange Zone Communities #LaSoufriere #Volcano #StVincentAndTheGrenadines https://t.co/WKf…",FALSE,0,NA,2021-01-22 13:10:15,FALSE,NA,"1352604490566873090",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vampbaby2225",27,TRUE,FALSE,NA,NA
"RT @TheWatchers_: Earthquake swarm in the vicinity of El Chichon volcano, Mexico https://t.co/HpwVtqxMaX #volcano #earthquakes #EQswarm #El…",FALSE,0,NA,2021-01-22 13:00:38,FALSE,NA,"1352602070252199937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aries1953",13,TRUE,FALSE,NA,NA
"RT @TheWatchers_: Earthquake swarm in the vicinity of El Chichon volcano, Mexico https://t.co/HpwVtqxMaX #volcano #earthquakes #EQswarm #El…",FALSE,0,NA,2021-01-22 13:00:05,FALSE,NA,"1352601930741084163",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plottedgarden",13,TRUE,FALSE,NA,NA
"RT @TheWatchers_: Earthquake swarm in the vicinity of El Chichon volcano, Mexico https://t.co/HpwVtqxMaX #volcano #earthquakes #EQswarm #El…",FALSE,0,NA,2021-01-22 12:59:35,FALSE,NA,"1352601808678563841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HumbleS97599245",13,TRUE,FALSE,NA,NA
"RT @TheWatchers_: Earthquake swarm in the vicinity of El Chichon volcano, Mexico https://t.co/HpwVtqxMaX #volcano #earthquakes #EQswarm #El…",FALSE,0,NA,2021-01-22 12:58:17,FALSE,NA,"1352601480608378880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hppn0818",13,TRUE,FALSE,NA,NA
"RT @TheWatchers_: Earthquake swarm in the vicinity of El Chichon volcano, Mexico https://t.co/HpwVtqxMaX #volcano #earthquakes #EQswarm #El…",FALSE,0,NA,2021-01-22 12:58:05,FALSE,NA,"1352601427944861696",NA,"<a href=""http://www.volcanowatching.com"" rel=""nofollow"">Volcano Watching 1</a>","VolcanoWatching",13,TRUE,FALSE,NA,NA
"Earthquake swarm in the vicinity of El Chichon volcano, Mexico https://t.co/HpwVtqxMaX #volcano #earthquakes #EQswarm #ElChichon #Mexico",FALSE,17,NA,2021-01-22 12:57:03,FALSE,NA,"1352601167822417920",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TheWatchers_",13,FALSE,FALSE,NA,NA
"RT @Strange_Sounds: Another earthquake swarm hits Mount Hood stratovolcano in Oregon #earthquake #mthood #oregon #science #volcano

https:/…",FALSE,0,NA,2021-01-22 12:42:56,FALSE,NA,"1352597616257867780",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2722262e841841c",11,TRUE,FALSE,NA,NA
"RT @NCTsmtown: [Un Cut] Take #19|‘Volcano’ Recording Behind the Scene

https://t.co/UEcTystTs3

#UnCut #Volcano
#NCT #NCTU
#<U+CC44><U+B110>NCT #Ch_NCT",FALSE,0,NA,2021-01-22 12:42:43,FALSE,NA,"1352597562964930560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wocrse",25463,TRUE,FALSE,NA,NA
"28 Volcanoes Worldwide Currently Erupting
HeatMap Column 4&gt; https://t.co/0JzcX0ZM0P
 #VolcanicActivity  #Volcano… https://t.co/FwZoNRMmge",FALSE,0,NA,2021-01-22 12:40:02,TRUE,NA,"1352596887581286406",NA,"<a href=""http://www.futuredanger.com/"" rel=""nofollow"">Unveilings FutureDanger App</a>","FD_Unveilings",0,FALSE,FALSE,NA,NA
"Been to Italy <U+2714>
Rocked Pink hair <U+2714>
Ascended up an actual active Volcano <U+2714>
#Sicily <U+0001F1EE><U+0001F1F9>
#throwback #life #italy #cute… https://t.co/HhYHBYlZw1",FALSE,1,NA,2021-01-22 12:29:37,TRUE,NA,"1352594264266579968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ConaghanMarie",0,FALSE,FALSE,NA,NA
"RT @volcanodiscover: #Mayon #volcano (Luzon Island, Philippines): glow visible at night - Surveillance cameras of the volcanological observ…",FALSE,0,NA,2021-01-22 12:12:27,FALSE,NA,"1352589943202308096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BETO40358322",22,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Popocatépetl #volcano (Mexico): strong explosion; emissions to 23,000 ft - Over the past week, the activity of the vo…",FALSE,0,NA,2021-01-22 12:01:54,FALSE,NA,"1352587289424179202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BETO40358322",31,TRUE,FALSE,NA,NA
"RT @StvincentGren: Assembly points for Red Zone &amp; Orange Zone Communities #LaSoufriere #Volcano #StVincentAndTheGrenadines https://t.co/WKf…",FALSE,0,NA,2021-01-22 11:58:47,FALSE,NA,"1352586505290739715",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CandiiMandee",27,TRUE,FALSE,NA,NA
"RT @NCTsmtown: [Un Cut] Take #19|‘Volcano’ Recording Behind the Scene

https://t.co/UEcTystTs3

#UnCut #Volcano
#NCT #NCTU
#<U+CC44><U+B110>NCT #Ch_NCT",FALSE,0,NA,2021-01-22 11:55:46,FALSE,NA,"1352585746297745412",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IztzZara",25463,TRUE,FALSE,NA,NA
"RT @paul_digs: Mt Etna performing a Christmas eruption in Sicily today- incredible shots (not mine) #volcano #etna #sicily #italy https://t…",FALSE,0,NA,2021-01-22 11:55:32,FALSE,NA,"1352585686700888064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","judith_black",61,TRUE,FALSE,NA,NA
"RT @kenhrubin: Let me introduce you to Tafu, a small, deep submarine Tongan #volcano that has erupted 4 times since 2006, making it hyperac…",FALSE,0,NA,2021-01-22 11:39:01,FALSE,NA,"1352581530871242752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BCquakehelp",6,TRUE,FALSE,NA,NA
"RT @CALEBHITT: Rumble At Yellowstone! https://t.co/FJEK4dp0ua #YellowstoneTV #YellowStone #earthquake #earthquakes #EarthquakePH #seisme #g…",FALSE,0,NA,2021-01-22 11:38:31,FALSE,NA,"1352581405616664578",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BCquakehelp",3,TRUE,FALSE,NA,NA
"RT @GeologyPage: Magma ‘conveyor belt’ fuelled world’s longest erupting supervolcanoes  | #Geology #GeologyPage #Magma #volcano

Research l…",FALSE,0,NA,2021-01-22 11:38:14,FALSE,NA,"1352581334724603905",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BCquakehelp",3,TRUE,FALSE,NA,NA
"RT @raspishake: A new hypothesis suggests that the Islands of the Four Mountains in the #Aleutians, #Alaska, could be part of a single gian…",FALSE,0,NA,2021-01-22 11:38:08,FALSE,NA,"1352581310951301123",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BCquakehelp",5,TRUE,FALSE,NA,NA
"RT @firstshowing: Official Trailer for Volcano Disaster Movie 'Skyfire' with Jason Isaacs https://t.co/saoGhrmVHn #Skyfire #volcano #JasonI…",FALSE,0,NA,2021-01-22 11:38:03,FALSE,NA,"1352581286171316226",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BCquakehelp",1,TRUE,FALSE,NA,NA
"RT @GeologyPage: How volcanoes explode in the deep sea | #Geology #GeologyPage #volcano

Most volcanic eruptions take place unseen at the b…",FALSE,0,NA,2021-01-22 11:35:46,FALSE,NA,"1352580714454114308",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BCquakehelp",3,TRUE,FALSE,NA,NA
"RT @URDailyHistory: 16 Dec 1707: The last recorded volcanic eruption of Mount #Fuji in #Japan occurs #OTD. #volcano #MountFuji #Japanese #m…",FALSE,0,NA,2021-01-22 11:35:40,FALSE,NA,"1352580688663334962",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BCquakehelp",18,TRUE,FALSE,NA,NA
"RT @BJDeming: December 14, 1989.  #volcano

https://t.co/WCGF3IxetC",FALSE,0,NA,2021-01-22 11:35:00,FALSE,NA,"1352580522350841857",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BCquakehelp",1,TRUE,FALSE,NA,NA
"RT @NESTA_US: How Geothermal springs and geysers are controlled by temperatures of rock heated by magma underground
https://t.co/7w1VQ8nE9r…",FALSE,0,NA,2021-01-22 11:34:13,FALSE,NA,"1352580325029736451",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BCquakehelp",9,TRUE,FALSE,NA,NA
"RT @Strange_Sounds: Magma intrusion beneath Long Valley Caldera confirmed #volcano #eruption #usa #magma #longvalleycaldera

https://t.co/e…",FALSE,0,NA,2021-01-22 11:30:45,FALSE,NA,"1352579452132155394",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BCquakehelp",19,TRUE,FALSE,NA,NA
"RT @IcelandEditions: <U+0001F1EE><U+0001F1F8> We almost finished the production of our new travel inspiration presentation #Iceland, with a lot of newly added ph…",FALSE,0,NA,2021-01-22 11:30:04,FALSE,NA,"1352579278727245824",NA,"<a href=""http://www.shopiceland.com"" rel=""nofollow"">Shop Iceland 1</a>","shopiceland",3,TRUE,FALSE,NA,NA
"RT @IcelandEditions: <U+0001F1EE><U+0001F1F8> We almost finished the production of our new travel inspiration presentation #Iceland, with a lot of newly added ph…",FALSE,0,NA,2021-01-22 11:30:01,FALSE,NA,"1352579268027494400",NA,"<a href=""http://www.icelandicvolcanoes.com"" rel=""nofollow"">Icelandic Volcanoes 1</a>","icevolcanoes",3,TRUE,FALSE,NA,NA
"RT @IcelandEditions: <U+0001F1EE><U+0001F1F8> We almost finished the production of our new travel inspiration presentation #Iceland, with a lot of newly added ph…",FALSE,0,NA,2021-01-22 11:29:55,FALSE,NA,"1352579242505220096",NA,"<a href=""http://www.cooliceland.com"" rel=""nofollow"">Cool Iceland 1</a>","icelandcool",3,TRUE,FALSE,NA,NA
"<U+0001F1EE><U+0001F1F8> We almost finished the production of our new travel inspiration presentation #Iceland, with a lot of newly added… https://t.co/ngR8TKl1us",FALSE,0,NA,2021-01-22 11:29:40,TRUE,NA,"1352579178424631297",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","IcelandEditions",3,FALSE,FALSE,NA,NA
"RT @NCTsmtown: [Un Cut] Take #19|‘Volcano’ Recording Behind the Scene

https://t.co/UEcTystTs3

#UnCut #Volcano
#NCT #NCTU
#<U+CC44><U+B110>NCT #Ch_NCT",FALSE,0,NA,2021-01-22 11:25:55,FALSE,NA,"1352578234941120513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_hadiseh_",25463,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Mayon #volcano (Luzon Island, Philippines): glow visible at night - Surveillance cameras of the volcanological observ…",FALSE,0,NA,2021-01-22 11:22:49,FALSE,NA,"1352577453701668864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FernandoGomezN5",22,TRUE,FALSE,NA,NA
"RT @tonyveco: <U+0001F30B>Ash &amp; gas emissions well visibile at #Popocatepetl #volcano,partially covered by snow, as reported by @gobiernomx and seen i…",FALSE,0,NA,2021-01-22 11:11:02,FALSE,NA,"1352574487775088643",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CarlosC52807143",28,TRUE,FALSE,NA,NA
"The Show in “Stromboli” #Stromboli #island #volcano #vulcano #nature #Strombolicchio #Ginostra #hiking #Sicily… https://t.co/W9xG4jZQMF",FALSE,1,NA,2021-01-22 11:02:35,TRUE,NA,"1352572362886152195",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","wiseguyofficial",0,FALSE,FALSE,NA,NA
"RT @volcanodiscover: #Klyuchevskoy #volcano (Kamchatka): strong ashfall related to elevated activity - The effusive-explosive eruption of t…",FALSE,0,NA,2021-01-22 11:01:22,FALSE,NA,"1352572056651575297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luprecia75",13,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Mayon #volcano (Luzon Island, Philippines): glow visible at night - Surveillance cameras of the volcanological observ…",FALSE,0,NA,2021-01-22 10:59:58,FALSE,NA,"1352571704955039744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luprecia75",22,TRUE,FALSE,NA,NA
